fips,intercept,SP,unemployment,mortgage_rates,ind_prod,labor_force,arima_error
28099,0.021176909,-0.000631836,-0.003280806,0.003701241,0.005571224,0.004098455,0.000278476
40015,0.061310613,0.010449004,0.030774945,0.027098825,0.016273809,-0.00710659,0.009074141
26007,0.037749534,0.003344338,0.01034008,0.00647722,0.012855918,-0.001743163,0.000157225
35017,0.034471612,0.003504751,0.008065202,-0.004393244,0.00573426,0.007633677,-0.002218383
47055,0.042263601,-0.001910044,-0.00434182,0.000190164,0.007820388,0.002311837,0.017962844
28133,0.020432011,-0.015989399,0.012298329,-0.013070955,0.01476698,0.009256412,7.94E-06
28029,0.013825884,-0.001265398,-0.019548679,0.003764977,0.000605999,-0.008801586,-0.001512953
13227,0.05185922,0.003419638,-0.016084124,0.013375284,-0.006472292,-0.000249906,0.023071776
54083,0.04387464,-0.008259782,-0.019361393,0.002609426,-0.0215104,0.0099654,9.75E-06
35047,0.026115938,0.005510728,0.005212255,0.0008253,0.000819871,0.006749746,0.000597206
39073,0.032791665,0.000521856,-0.00423609,0.001554389,0.008197576,0.010906028,0.022298512
21095,0.021713201,-0.002672606,-0.012385393,0.010167329,0.020213674,-0.020168774,6.28E-05
51197,0.031790387,0.002679145,0.002384512,-0.000101253,0.010903762,0.005474394,0.001203906
54035,0.030806594,-0.002728904,-0.003951408,-0.00509508,0.004226705,0.005426975,0.02544472
20113,0.03057965,-0.005156405,-0.003725886,-0.002483728,0.006199257,-0.005202539,-7.98E-05
56033,0.031092208,-0.001469122,0.003670942,-0.004269901,0.009479535,0.003296699,-9.93E-05
39047,0.03140998,-0.003832737,-0.003600942,-0.005812656,0.015473465,-0.001433547,0.023175027
45087,0.040179441,-0.001185121,-0.016308988,0.00415132,-0.003929821,0.007944251,-1.43E-06
50017,0.01366774,0.001704874,0.009188556,-0.008631457,0.019967972,0.003600859,0.015945107
45069,0.05939026,-0.011064025,-0.037293087,-0.001359965,-0.021029515,-0.013383205,0.002251628
51167,0.022332819,0.000837395,0.001421475,0.002159141,0.007088402,-0.000934976,0.000464727
28137,0.026538543,-0.000825662,-0.012454838,-0.001769371,0.011744716,0.003605045,-0.00010026
39019,0.047705387,-0.003238845,-0.006242028,0.005099892,0.006247237,-0.00119152,0.011810557
18137,0.036979497,5.79E-05,-0.010592304,0.001210433,-0.000681272,0.006435393,0.008125915
55121,0.041820746,-0.00606179,-0.005075122,0.004103969,0.006083397,-0.006126598,-0.000201777
29127,0.038055983,-0.006914017,-0.02112842,0.005338518,-0.005149697,0.000576496,2.83E-06
13143,0.053959615,0.003112596,-0.024901368,0.008954034,0.001069489,-0.00585147,0.004130994
30047,0.0343788,0.003579903,0.000107014,-0.002700577,0.011902105,-0.003732153,0.01214017
39161,0.041750123,-0.007427614,-0.014039292,-0.000654716,-0.00336046,0.003173464,0.014273291
55069,0.029301971,-0.005341562,-0.019281326,0.00259717,-0.002198142,-0.00088689,8.45E-06
21193,0.015828218,-0.004452297,-0.004454549,0.009470106,-0.007794153,-0.002391039,0.001235289
39131,0.0468191,-0.002324804,-0.013355162,0.002932515,0.008408235,0.005517286,0.016652983
26105,0.049713296,0.005524714,0.003337598,0.010838083,0.008443899,-0.001268786,0.000579645
21013,0.027869548,0.003367601,-0.014790038,-0.004051847,-0.001287196,0.000629486,0.000157575
13169,0.042028194,-0.000126299,-0.009266049,0.009932207,0.001838028,-0.002687475,0.012029388
6015,0.067060075,0.016510208,0.027705018,0.017272034,-0.000824037,0.003909113,-0.034169714
21163,0.02746602,-0.001843905,-0.019087468,-0.001590129,-0.009943417,0.005472721,0.002525376
27021,0.04770688,-0.003108947,-0.002756694,0.004179034,0.002023578,0.003171339,0.040377001
39001,0.041685673,-0.002125386,-0.011664459,0.000688373,0.000622828,0.006705828,0.004467395
51033,0.018167115,0.001192596,0.004634174,-0.005574443,0.020977974,-0.001722188,0.006876798
18079,0.034364577,0.000437271,-0.005402697,-0.005422232,0.008668216,0.00908599,-0.001360375
47017,0.037185213,0.001135109,-0.013816788,0.003768293,0.001800698,-0.005006291,-0.000612613
12007,0.065612264,0.00112128,-0.001478995,0.015427177,-0.009295679,0.007712804,-0.004833446
20051,0.028323287,0.002282256,0.011613203,-0.00388011,0.015904186,-0.010194394,-0.008746875
21021,0.028049135,-0.002242321,-0.005698987,0.003472106,0.006381365,0.014967457,-0.03474426
48015,0.051423476,0.002862171,-0.015211611,0.00588785,-0.009289294,-0.004893919,0.006510454
13177,0.046103749,0.003231794,-0.009453712,0.014580595,-0.003028381,0.003457317,0.012933433
13123,0.049688587,0.003867381,-0.019860041,0.01243625,0.00064874,0.000388578,0.000878799
42131,0.030236553,0.00010642,-0.010675451,0.002494793,-0.002840115,-0.003694448,0.001360015
28123,0.036022464,-0.005856858,-0.005823461,0.006354673,0.020757609,-0.004841449,7.41E-07
18175,0.039749228,-0.003894807,-0.005428152,0.001455089,0.014417843,-0.005310361,0.019629968
5123,0.012045906,-0.00797974,0.003701913,-0.008014372,0.018899616,-0.003037452,0.006493924
47115,0.04110423,0.000562242,-0.011071355,-0.002340233,-0.003860595,0.006536351,0.040209585
39069,0.042923608,-0.001704048,0.001400303,-0.002342601,0.01150115,0.000857679,0.000391981
54057,0.022264433,-0.002051506,0.005018971,-0.002202792,0.007585103,0.001359289,3.46E-05
56029,0.038609074,3.32E-05,0.002394701,-0.004995661,0.008606575,0.002059976,-7.27E-07
8087,0.076291808,-0.001743968,-0.019498367,0.0103177,-0.008747786,-0.001246583,0.007363767
6021,0.057168007,0.018666221,0.007256325,0.015895635,-0.006161278,0.00084103,0.003606781
13195,0.047843835,0.002677649,-0.023573956,0.008839868,-0.005501222,-0.003782045,0.003113745
48363,0.043449415,0.005386988,-0.008595805,0.004647487,-0.002248406,-0.006877717,-0.00084243
28163,0.015998927,-0.010722823,0.002859078,0.015216424,0.012816731,0.006655523,-0.00702469
51145,0.025652092,-0.001237444,-0.005982551,-0.003977982,0.00843139,-0.000855698,0.012706895
51053,0.023287048,-0.000809713,-0.007296439,-0.002349251,0.007292732,-0.002708248,0.007978085
8117,0.067172533,-0.004593343,-0.013041861,0.00879017,0.010067651,0.007682835,0.016559341
22067,0.018582775,-0.000570742,0.002907837,-0.004488158,0.00478367,-0.004030278,-0.000792845
13087,0.041043583,9.95E-05,-0.003021935,0.005476269,0.004255588,-0.006022749,0.014740681
49039,0.069025226,-0.000152992,-0.009694158,0.009052724,-0.000274538,-0.001712296,0.021068218
47097,0.021818678,-0.000769975,-0.010677819,-0.00872058,0.000173531,-0.001478303,0.009049675
37123,0.041945588,-0.00485394,-0.021572521,0.003179463,-0.007109639,0.002088458,0.00020592
55029,0.021469005,-0.006639895,-0.010508601,-0.0020781,-0.002958193,-0.005426633,0.008059448
47077,0.04112392,0.001693659,-0.019110706,0.003730022,-0.009989332,0.003091621,-0.003970406
12049,0.063799172,0.005884219,0.000620073,0.009319006,-0.00046362,-0.013552509,0.004520063
21043,0.052266186,-0.004924999,0.003009231,0.01685214,0.005943653,0.006349682,-0.026170556
27079,0.039813545,0.002673713,-0.000103555,0.001841914,0.005602191,0.008326063,0.01935097
13225,0.046708182,0.001642295,-0.007527328,0.013335948,0.001162369,-0.002077873,0.020239216
20009,0.015265149,0.001895475,0.004483004,0.002277658,0.006296819,-0.005499677,-0.002456825
18179,0.037248555,-0.003622836,-0.002431884,-0.000650842,0.011286965,0.003114047,0.008466835
40049,0.040753447,-0.0047462,0.011813769,-0.005565576,0.01813307,-0.000753572,-0.002107341
28127,0.020246033,-0.004886958,-0.019051799,-0.00248182,0.001275666,-0.009004911,-0.000105346
38059,0.037170992,0.009701776,-0.001915327,0.018298639,-0.001736238,0.022670148,-0.038508038
40039,0.026669823,-0.001272165,0.010350924,0.00462556,0.005072991,-0.008240713,-0.041901874
1005,0.064107866,0.00399748,0.000466192,0.009722534,0.017144071,-0.018954389,0
5015,0.029145077,-0.00330596,-0.003582767,0.000885266,0.007170147,-0.003013615,0.000322004
37039,0.020581794,-0.008835605,-0.014572265,-0.006189271,0.008730668,0.009182743,0.015269422
54053,0.028860598,0.004020028,-0.003769552,0.000740413,0.001485113,0.000988859,0.001569187
37009,0.027627842,-0.004879559,-0.0125763,0.007608728,-0.001696875,0.0053741,-0.023718862
47069,0.025471373,0.004285867,-0.011474519,-0.000978745,-0.001941144,0.002226202,0.003779426
50019,0.023966747,-0.002446787,0.001855274,-0.010721024,0.010956595,0.000837899,0.025855139
46029,0.036949122,-0.002266014,0.00211809,0.001752225,0.007677297,-0.001752081,0.008338937
13279,0.058203365,0.004362993,-0.014828624,0.01924295,-0.006391432,-0.007585326,0.002989042
35006,0.028394958,-0.000874234,0.005594321,-0.000960633,0.001685751,-0.004964484,-0.000278456
13293,0.041303269,0.004742197,-0.021427419,0.007943051,-0.003048665,-0.013241386,0.003508912
13311,0.044255034,0.001833527,-0.011435975,0.012186174,0.00129782,-0.005996134,0.00182992
28145,0.038159868,0.004967754,-0.002368201,0.0005785,-0.003567098,0.003041912,1.89E-06
12003,0.077015487,0.000180748,-0.010579604,0.019076068,-0.023301674,0.015295402,0.022847789
28091,0.017969634,-0.01100422,-0.008004776,-0.00237559,0.001111339,0.002582809,-0.001008848
36049,0.046748839,-0.001560412,-0.002283275,0.008080268,-0.000990448,-0.002675228,-0.001435088
16039,0.060874044,-0.00246882,-0.006336917,-0.001024558,0.005678893,0.009498579,0.011247043
45037,0.039729165,-0.007100147,-0.014684813,0.005270772,-0.005289777,0.006131081,0.000375533
37007,0.02255134,0.000364326,-0.015984382,-0.006981332,0.005775259,-0.007099758,0.008772616
18021,0.037679862,-0.003877947,0.000404772,0.006170617,0.018138109,-0.006772443,0.014525762
21141,0.043442158,-0.003891973,-0.008728443,0.002773317,0.001805481,0.013077901,0.006074073
1061,0.031365419,-0.005597662,-0.008775496,0.002011105,-0.00650928,0.012819501,-0.001919787
55057,0.026785456,0.000368034,-0.017602386,-0.002335177,0.000955423,0.002081884,0.029550624
22031,0.027024326,-0.001180163,0.001775277,-0.008357123,0.013676055,-0.00329782,0.000140622
48185,0.054666361,0.008455547,-0.012103297,0.009999122,0.000499101,-0.014146976,0.00251428
26127,0.045204851,-0.001444913,-0.000800588,0.008243352,0.006860595,0.000308794,0.006897824
21173,0.033804308,-0.000539164,-0.001369224,-0.002530836,0.007672672,0.006417687,0.003441569
24039,0.005405708,0.004565713,0.002080156,-0.001825504,0.00505196,-0.003102318,0.000472736
40065,0.027677936,-0.001418535,0.000346041,7.84E-05,0.00593501,-0.001491575,-0.000371654
13207,0.046144182,9.44E-05,-0.003688927,0.010294061,0.003355536,-0.001502796,0.012853433
48463,0.058788636,0.006913529,-0.028035032,0.007820932,-0.023478573,0.000428918,0.002554093
48407,0.047659235,-0.000346412,-0.008715369,0.004192865,-0.003081674,-0.00205248,0.001430373
19015,0.026772156,-0.0019154,-0.001838701,0.000331486,0.007384904,-0.004948585,-0.016867112
54067,0.024533935,0.000112236,0.004088548,0.010499688,0.009408599,-0.005432861,0.001202123
51840,0.018456348,-2.91E-05,-0.00223593,-0.005452345,0.014508508,0.000367559,0.014507638
13257,0.046612115,0.004071617,-0.019827795,0.008248129,-0.00637067,-0.003233479,0.011296582
18135,0.040643246,-0.005334095,-0.020301713,0.007902263,-0.002138933,-0.004884741,0.017318806
26043,0.051110614,0.010130958,0.00598942,0.010241846,0.009417447,-0.001262681,0.0008438
26031,0.040436781,-0.002742768,0.002573005,0.004683582,0.016318157,0.013677756,0.01719769
28027,0.023830575,0.00299216,-0.006677323,0.004635162,0.00365901,0.008184076,0.008021814
16051,0.079403403,0.005838673,-0.014401595,0.006320341,-0.0044635,0.011957465,0.003506368
5103,0.034762288,-0.006372704,-0.009814265,-0.00014852,-0.001544337,0.005570633,0.009469604
27095,0.03756338,-0.000350727,-0.003904436,-0.003203107,0.012480741,0.010926943,0.034480611
19011,0.028502836,-0.004675447,-0.006047374,-0.00157841,-0.001562889,0.001981786,-5.14E-05
47109,0.038062307,0.004830185,-0.019463975,0.004458193,-0.006963318,0.001041691,0.004491654
47071,0.040795397,-0.002382807,-0.018956937,0.001490927,-0.003425364,-0.007836044,5.38E-05
13055,0.0407566,-0.000764786,-0.00429417,0.005681485,0.011467595,-0.004234805,0.005410528
29215,0.033668035,-0.003192781,-0.013055451,0.001887445,0.002295292,-0.001453929,0
20059,0.029695889,-0.001684465,-0.014121289,0.00075811,0.002803582,0.004059518,0.016965162
1019,0.026228322,-0.009566595,-0.021581046,-0.004657574,0.000431352,0.004035325,-0.000292153
5023,0.025601057,-0.001513225,-0.00850996,-0.000415496,-0.001599982,0.001341586,0.000102527
26029,0.061886272,-0.004741639,0.002422688,-0.0054755,0.010698202,0.002387841,5.82E-05
18129,0.037845141,-0.002233202,-0.012190914,0.002677787,0.00178067,0.00068772,0.012856905
27015,0.045743924,0.001722628,-0.002891955,0.010164994,0.002006243,-0.003446257,0.000707776
26069,0.036767152,0.002738372,0.000724338,0.001313537,0.005796797,-0.001196133,0.003107391
27083,0.038815702,0.000513788,-0.00189585,0.008932637,0.002190638,-0.001385984,0.00205604
47185,0.05349828,0.002442046,-0.020313727,-0.004390224,-0.006584138,0.003425471,0.013223125
1025,0.071109743,0.005927168,0.003445867,0.018908427,0.001725772,0.008005333,-0.046607502
22003,0.012614366,-0.02015677,-0.001020875,0.001350591,0.027660657,-0.003092238,-0.001203035
41061,0.064527188,0.005625209,-0.015972228,0.016392823,-0.023601787,0.012475507,0.002483551
21085,0.064372283,0.005289145,-0.002643528,-0.001226143,-0.000432671,0.012579256,0.00542956
18031,0.041270504,-0.003554765,0.001259475,0.003669456,0.010333737,-0.003118927,0.006412258
26051,0.053318355,0.017068054,0.028338028,0.002255969,0.014662647,0.013418679,0.00065427
51065,0.017797054,-0.00176916,0.003691571,-0.004947383,0.014083643,0.004244449,0.012269629
29001,0.037456184,-0.003176776,-0.0083704,0.003580383,0.004651125,0.004912422,0.003790638
51105,0.019528963,0.002772005,0.002610715,0.007915423,-0.00695762,0.022590597,-0.000383346
5071,0.031286852,-0.006245057,-0.001612415,0.002596877,0.008965927,-0.010351966,0.007061009
8083,0.055453768,5.44E-05,0.00229011,0.012857016,-0.009470025,0.004005802,0.019770903
29007,0.031836628,-0.002689433,-0.010203314,-0.002537759,0.003478793,6.60E-05,-0.003133024
13267,0.052941466,0.000571002,-0.005288482,0.012890287,-0.000429701,0.002070425,0.009482155
40133,0.036518343,-0.00054968,-0.013772446,-0.007139921,-0.005621897,0.009361321,-0.001579826
48419,0.036777584,0.000474952,-0.0134138,0.005821564,-0.012018879,-0.002997984,0.013024564
46093,0.05076621,-0.00297744,-0.007582831,0.007705883,-0.009166927,-0.004407088,0.004334811
45001,0.043326514,-0.005602948,-0.004763397,-0.003008406,0.005709996,0.002595716,0.0001076
29175,0.031547555,-0.003318943,-0.008795881,-0.000191198,0.0029461,6.34E-06,0.000127636
36123,0.04450549,-0.002456636,-0.013803649,0.002880711,-0.002176902,0.001262933,-0.00200776
28117,0.032013408,-0.001725277,-0.000776807,-0.000320749,0.001257847,0.001503787,-0.001568904
41057,0.051144912,0.003954713,-0.009696771,0.004012776,-0.013866922,0.016600858,0.000616678
31025,0.038690657,-0.00106179,-0.006297108,0.004279296,0.002864301,0.002057534,0.018929912
13147,0.046139498,0.002648813,-0.006692971,0.009729059,0.00639283,0.005236345,0.004692757
41065,0.061225921,-0.006350219,-0.013623275,0.006764776,-0.004853314,0.001928353,0.015253394
29221,0.058007976,-0.009064409,-0.0137198,0.00538103,0.002205193,-0.01508173,-0.000783054
35029,-0.006273376,-0.001568427,-0.01372185,-0.011563135,0.021849167,0.007187409,0.020715237
13131,0.052105859,-0.000961257,0.011287779,0.011712197,0.007095581,-9.51E-05,0.0035062
19149,0.042080355,-0.002017448,-0.003816425,0.005196927,0.004288732,-0.000831713,-0.000435832
21239,0.034717287,-0.002601277,-0.013355649,0.000414059,-0.001902503,0.004252051,0.000905733
17165,0.033159031,-0.004403739,-0.005904314,0.012623468,-0.011358889,-0.010634061,0.000429619
12133,0.064770296,0.007651176,-0.000961001,0.009923333,-0.003388421,0.002770786,0.004293116
27153,0.044122126,0.005376249,-0.000116885,0.010012768,0.004239203,0.001535582,0.002592477
32001,0.106446362,0.015722937,0.000670911,0.037881933,-0.004038049,-0.012033185,0.01476282
48171,0.058714048,0.001567033,-0.013728618,0.007356907,-0.003206745,-0.003352719,0.020220396
51775,0.024858281,0.000365277,-0.00439426,-0.001511272,0.004690155,-0.000348401,0.022004628
45053,0.025509391,-0.00922085,-0.010476846,-0.002382417,0.000853184,0.005088919,8.72E-05
48331,0.046065941,-0.000161665,-0.00394723,0.008611758,0.003776398,0.00091813,-6.51E-05
29131,0.035036148,0.005302186,-0.002834901,-0.000771051,0.006175364,0.002495549,0.001399419
21137,0.024525251,-0.000949736,-0.013941777,0.003134986,-0.005301701,0.007083588,-0.000182159
26101,0.051558814,0.000243465,-0.002930071,0.008477103,0.006541571,-0.00277806,0.037679149
29055,0.027001196,-0.005422795,-0.011296916,0.012014814,0.00089482,0.002255681,-0.001552612
47081,0.041428601,-0.003523285,-0.018687238,0.007283691,-0.00529638,0.001199395,0.001228225
37091,0.033036845,-0.002090456,-0.018584281,0.011304062,-0.008531867,0.007270074,0.004626672
21081,0.025150886,0.000386472,-0.007238256,-0.005149484,0.001581356,0.011607067,0.005572776
18181,0.039633939,0.002982605,-0.008218288,0.002913522,0.008401742,-0.003432221,0.022784759
42067,0.031141463,-0.001598112,-0.001063909,-0.002569212,0.009405767,0.00331732,0.012462926
54005,0.022701754,-0.00687911,0.006550804,-0.002096179,0.005496831,-0.005843512,0.014160229
5111,0.038325199,-0.001003688,-0.018149492,0.000447569,0.00611402,-0.003730858,-0.000958743
48149,0.059598296,0.000129455,-0.014917224,0.001188983,-0.006590679,0.003778823,0.012989807
5027,0.032713862,-0.001673121,-0.002696895,-0.001875227,0.00111445,0.000705349,-0.001406546
21133,0.039330292,0.006575974,-0.007647288,0.003506884,-0.002909668,0.007568845,7.12E-05
21217,0.027399096,0.000646873,-0.00772228,0.005717779,0.001638985,0.011132839,-0.000169781
37117,0.017556591,-0.009127149,-0.024240835,-0.005174713,-0.007689744,0.008778471,0.000876985
55137,0.020467508,-0.005576557,-0.019021562,0.004678041,0.005155322,0.00153054,0.024748799
1133,0.015028902,-0.005126488,-0.019477705,0.002968675,-0.002139028,-0.001270258,-0.001386275
50015,0.020825194,-0.00267752,0.009735872,-0.012245268,0.022841741,0.003823639,0.004358842
26143,0.05585073,0.004531933,-0.017585289,0.001974868,-0.024967653,0.006178793,5.93E-05
31047,0.043328413,-0.003295891,-0.007960485,0.007900679,0.003236575,-0.000176825,0.001431595
51630,0.022938356,-0.001389692,0.005680329,-0.003985037,0.020315234,0.002346992,0.012069993
18041,0.031181113,-0.004052286,0.023595038,-0.000867822,0.040926647,0.006011722,0.005532218
19017,0.036174527,-0.008517358,-0.002479986,0.005788181,-0.004385333,-0.003705701,-0.001239575
54097,0.040938546,-0.005161025,-0.01641918,0.02729086,-0.007776462,-0.002488046,0.003284397
22085,0.036815329,0.002510395,-3.85E-05,-0.004615913,0.006666621,0.005971944,0.002839281
38089,0.056577588,0.00682485,-0.031517858,-0.002580677,-0.031377396,0.010583452,0.03465923
18143,0.033106308,-0.003689573,0.002598395,-0.003460853,0.024415218,0.003506188,0.022024743
26137,0.051975814,0.002739133,0.001453137,0.00864832,0.005138045,0.001871707,4.24E-05
20191,0.020085961,-0.003132757,-0.011870716,0.004612019,-0.006450124,0.004597095,0.006015562
51027,0.014217429,0.00871749,0.006469991,-0.001505362,0.017421949,-0.00951379,0
46081,0.037898126,0.002290481,-0.006419024,0.006486912,0.002324588,0.010907002,-0.002346683
54009,0.026485126,-0.007247502,0.001179386,0.000722864,0.013022795,0.007595313,-0.015132449
51139,0.018249809,-0.003193287,-0.000811092,-0.005709553,0.011936338,0.004507824,0.010094168
26109,0.055374289,0.007539512,-0.016641327,0.006781809,-0.01853761,-0.003633922,0.003572852
54027,0.01513528,-0.002497709,0.003511095,-0.002118216,0.010346455,-0.002324288,5.40E-06
45039,0.028014797,0.004978372,-0.013980535,0.004322823,-0.011101025,0.00771585,0.000512044
21183,0.049547966,-0.009864387,-0.001998402,0.001775786,0.005129385,-0.000341819,-0.000880365
28079,0.018862761,0.002347265,-0.010461815,0.002263275,0.008965504,-0.001793315,0.000301702
48365,0.046882301,0.005307393,-0.008214006,0.01050867,-0.007683138,-0.014288166,-6.24E-05
54109,-0.006851793,-0.016798194,-0.002298597,-0.003926412,0.011452521,0.001299435,-0.003710905
22121,0.027398486,-0.003236702,-0.005077661,-0.004880239,-0.002454612,0.003567324,-9.65E-05
39105,0.041657917,-0.002685511,-0.000409836,-4.48E-05,0.011458699,-0.00200019,0.000162172
51790,0.023579805,-0.000631944,-0.004439578,-0.004423358,0.005611682,0.006394301,0.000448994
48225,0.051694563,0.005922888,-0.000309483,0.006006335,-0.009253929,0.014298058,0.000804219
37033,0.029329472,0.002013852,-0.019858589,0.002804771,-0.005178682,-0.000880906,0.000179144
55049,0.032413967,-0.007238431,-0.012292535,0.000773224,0.00617848,0.004484734,0.009535843
13111,0.050188567,0.006028063,-0.007721916,0.013092587,0.010772795,0.009912156,0.013391791
13035,0.044421344,0.001707151,-0.019132921,0.006192904,-0.001338819,-0.00816347,0.008219874
51099,0.020118215,0.001816721,-0.00415254,-0.002458533,0.008771437,-0.002609732,0.013151503
26009,0.045502251,-0.000776444,0.001322974,0.003311975,0.011319687,-0.002600356,0.000828423
37053,0.022826595,-0.000324927,-0.012084755,0.003668621,0.003812514,-0.004100291,0.013012495
49051,0.070402518,0.00022807,0.001802685,0.008619813,0.008576778,0.001129782,0.017940142
26133,0.057940724,0.013473944,0.011665287,0.004089693,0.016094258,0.005705012,0.001502899
8107,0.047712747,-0.005597618,-0.017672241,0.007761114,-0.007610015,-0.006026236,-0.000404325
13205,0.036832273,-0.002206287,0.000364114,0.011342678,-9.86E-05,-0.00737906,-0.000248095
29177,0.032323236,-0.013564816,-0.015714741,-0.003766707,0.016195471,0.003193871,0.048296373
13081,0.045771788,0.003392671,-0.005267884,0.0162502,0.000176568,-0.002499063,0.00933028
22007,0.037440418,-0.007157724,-0.009495291,0.003332125,-0.006145093,0.002482688,0.015713955
28057,0.017490029,-0.008960123,0.003648062,-0.020700803,0.012689211,-0.008045613,-1.38E-05
48293,0.045252295,0.007986935,-0.007398923,0.007580677,0.001128256,-0.012156706,9.22E-05
29147,0.043004436,-0.004023336,-0.009273562,0.006755634,0.005993662,-0.001736192,0.001463821
29195,0.03512908,0.002498627,-0.018050239,-0.002583093,0.000893434,0.004520059,0.003771453
51147,0.027523685,0.003821612,0.002686442,0.001877161,0.009579835,-0.000875922,1.01E-06
18149,0.028523657,-0.00140081,-0.003911769,-4.32E-05,0.008954151,-0.003168425,0.014459976
21115,0.0223915,-0.011273098,-0.00957346,0.007621731,0.006943757,0.002698674,-0.006108133
8119,0.065047524,0.000526012,-0.013781869,0.012372712,-0.007976988,-0.000928731,0.004560272
21205,0.034649043,0.002582189,-0.004362365,0.002060508,-0.004606062,0.016060684,0.002013503
13033,0.056481886,0.003890709,-0.012484156,0.015455842,0.003409131,-0.001302141,0.009101836
27093,0.039145158,0.000444587,-0.00545638,0.005511377,0.008631576,-0.002393369,0.011741725
51169,0.036672153,0.001892239,-0.016230738,0.006574166,-0.00736288,0.004371477,0.000931563
48007,0.045631718,-0.003409461,-0.004372243,0.007137778,-0.000691694,0.005901955,0.004265135
18047,0.035869293,-0.000572349,-0.014313643,0.001631323,0.003376941,0.000400758,0.015366035
8039,0.070748923,0.001111474,-0.017534818,0.011564949,-0.013034786,0.008101347,0.007374174
29119,0.032413746,-0.004354718,-0.013282567,0.01178395,-0.007800328,0.001186048,-0.00012032
1099,0.079197639,-0.027442764,0.023304936,0.037976454,0.05586902,0.020541105,0
22075,0.018242218,-0.003608752,-0.000457204,-0.007315333,0.00517011,0.000142794,3.05E-06
5019,0.030799932,-0.000392017,-0.003821493,-0.003708347,0.006617889,0.010079854,-0.012089722
17083,0.026399235,0.001448386,-0.012245302,0.004541449,-0.007179219,-0.000778801,0.004838637
20175,0.020362379,-0.01473746,0.011252206,-0.001791096,0.014502124,-0.011444235,-0.000997211
16031,0.078981807,0.002690453,-0.014951481,0.007314616,0.000129694,0.000545852,0.000841061
48219,0.049050621,0.005926148,-0.016496737,0.007526267,-0.00937064,-0.011282332,-0.000208516
1007,0.018921941,0.002166095,-0.018736751,-0.009235712,-0.001236451,0.013021634,-0.000892035
1111,0.022822924,-0.008124778,-0.049481076,0.005775893,-0.02684325,0.000380122,-3.49E-05
22077,0.027822815,-0.004638545,-0.004382837,-0.003546416,-0.001602755,0.00221223,0.000235703
22111,0.038910704,-0.001212783,0.004636565,-0.011283005,0.01067894,0.00417321,-0.002619692
8075,0.065887679,-0.000847127,-0.018167459,0.010055053,-0.01897524,0.008259535,0.010580138
40001,0.0314284,-0.004011065,-0.006998208,-0.0050297,-0.002576197,0.007794057,0.001555746
17085,0.020457352,0.002524831,-0.00323686,-0.005112991,0.00116365,0.004693501,0.001421509
47057,0.048484328,0.005832217,-0.014556543,-0.002308153,-0.004161199,0.000269166,0.030632165
16075,0.073464696,-0.002642556,-0.010037978,0.003767285,0.008024437,0.008755851,0.014378686
45011,0.025765829,-0.006221641,-0.0180886,-0.009315227,-0.004175513,0.000544923,0.002569646
39175,0.037307993,-0.001689557,0.00110289,-0.0017349,0.012288277,-0.00226566,0.00236512
5057,0.018190109,-0.010818625,0.002575459,-0.000844369,0.018874505,-0.0121795,-0.035339272
13107,0.049351831,-0.000115415,-0.00688452,0.011417078,0.001530971,-0.006081558,0.025366514
51670,0.017161124,-0.001525994,0.000747316,-0.006724814,0.009441301,0.003557079,0
28039,0.023328653,-0.004649975,-0.006162257,-0.007467902,0.006579583,0.001455611,0.014751416
12123,0.071768056,0.00273625,0.006817429,0.015885667,-0.005687789,-0.002262623,0.01422045
51600,0.028695108,9.13E-05,0.002578797,-0.002577978,0.012834903,0.003387019,0.011635408
48179,0.045303542,0.004479372,-0.018368214,0.004667201,-0.01316521,-0.015519481,-0.001339417
46135,0.040862852,2.42E-05,-0.005966342,0.002092811,-0.003333126,-0.003966872,-0.000182873
38105,0.07875393,0.009045442,-0.051349712,-0.019231627,-0.039842252,-0.001670791,0.011219959
19123,0.020938131,-0.006951989,-0.003859,-0.002992431,0.004496483,-0.001167211,-0.000664272
16053,0.075291139,-0.000774415,-0.012887877,0.00454063,0.003038062,0.002726283,0.036524525
41015,0.039303766,0.00461894,-0.004136348,0.004967325,-0.000119387,0.007476636,0.002906356
17173,0.040683088,0.003513966,-0.013573678,0.009624009,-0.012253863,0.005765969,0.000746201
5083,0.039909825,-0.003941323,-0.01116257,0.013794603,0.004614861,-0.016072849,0.016019232
17145,0.027511319,0.002029434,-0.01995253,-0.000150301,-0.023485609,0.005666586,0.001974246
41027,0.07102617,0.001480519,-0.017295959,0.011517605,-0.015560403,0.00520042,0.016451767
13085,0.05074821,0.001451395,-0.023952457,0.012889534,-0.001773465,-0.008855226,0.001683987
31067,0.033479925,-0.001060642,-0.004902345,0.004441969,0.004034976,0.002275027,0.01161433
22043,0.036204905,-0.004361819,0.008522427,-0.003054757,0.001794207,0.012504698,-0.002355309
51163,0.0242055,0.005452062,0.003785376,0.002849983,0.006181308,0.005389513,0.004095281
29083,0.00141876,-0.014167518,0.022516437,-0.028024559,0.060030253,-0.024950391,5.63E-05
47111,0.052971641,0.001387073,-0.025343509,-0.000137253,-0.004439545,-0.000533313,0.027471501
28139,0.041061755,0.010310001,0.001974916,0.001826351,0.001460023,-0.005890786,-0.001506037
